id,taxonID,scientificName,acceptedNameUsage,kingdom,phylum,class,order,family,taxonRank,taxonomicStatus,isInvasive,habitat,countryCode,occurrenceStatus,establishmentMeans,binomio,invasora,speciesKey,matchType,confidence,nombre_gbif
2707,2707,Typha domingensis Pers.,,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,species,ACCEPTED,,terrestrial|freshwater|brackish,CL,present,alien,Typha domingensis,False,5289534,EXACT,99,Typha domingensis Pers.
2708,2708,Ulex europaeus L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Ulex europaeus,True,2951984,EXACT,99,Ulex europaeus L.
2709,2709,Ulmus minor Mill.,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Ulmus minor,False,5361865,EXACT,100,Ulmus minor Mill.
2710,2710,"Undaria pinnatifida (Harvey) Suringar, 1873",,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,species,ACCEPTED,,marine,CL,present,alien,Undaria pinnatifida,False,5422556,EXACT,100,Undaria pinnatifida (Harv.) Suringar
2711,2711,Urospermum picroides (L.) Scop.,Urospermum picroides (L.) Scop.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HOMOTYPIC_SYNONYM,,terrestrial,CL,present,alien,Urospermum picroides,False,3096624,EXACT,99,Urospermum picroides (L.) Scop. ex F.W.Schmidt
2712,2712,Urtica urens L.,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Urtica urens,False,5361815,EXACT,99,Urtica urens L.
2713,2713,Valerianella eriocarpa Desv.,,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Valerianaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Valerianella eriocarpa,False,2888773,EXACT,99,Valerianella eriocarpa Desv.
2714,2714,Valerianella locusta (L.) Laterrade,,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Valerianaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Valerianella locusta,False,2888778,EXACT,99,Valerianella locusta (L.) Laterr.
2715,2715,Valerianella rimosa Bast.,,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Valerianaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Valerianella rimosa,False,4095539,EXACT,100,Valerianella rimosa Bastard
2716,2716,"Varroa destructor Anderson & Trueman, 2000",,Animalia,Arthropoda,Arachnida,Mesostigmata,Varroidae,species,ACCEPTED,,host,CL,present,alien,Varroa destructor,False,2188249,EXACT,100,"Varroa destructor Anderson & Trueman, 2000"
2717,2717,Verbascum densiflorum Bertol.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Verbascum densiflorum,False,3171939,EXACT,100,Verbascum densiflorum Bertol.
2718,2718,Verbascum thapsus L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Verbascum thapsus,True,3171949,EXACT,99,Verbascum thapsus L.
2719,2719,Verbascum virgatum Stokes,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Verbascum virgatum,False,3171954,EXACT,99,Verbascum virgatum Stokes
2720,2720,Verbena officinalis L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Verbena officinalis,False,2925529,EXACT,100,Verbena officinalis L.
2721,2721,Verbesina encelioides (Cav.) Benth. & Hook.f.,Verbesina encelioides (Cav.) Benth. & Hook.f.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HOMOTYPIC_SYNONYM,,terrestrial,CL,present,alien,Verbesina encelioides,False,3147913,EXACT,99,Verbesina encelioides (Cav.) Benth. & Hook.fil. ex A.Gray
2722,2722,Veronica anagallis-aquatica L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Veronica anagallis-aquatica,False,3172086,EXACT,100,Veronica anagallis-aquatica L.
2723,2723,Veronica arvensis L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Veronica arvensis,False,3172048,EXACT,99,Veronica arvensis L.
2724,2724,Veronica beccabunga L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Veronica beccabunga,False,3172062,EXACT,99,Veronica beccabunga L.
2725,2725,Veronica chamaedrys L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Veronica chamaedrys,False,7874883,EXACT,99,Veronica chamaedrys L.
2726,2726,Veronica officinalis L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Veronica officinalis,False,3172049,EXACT,100,Veronica officinalis L.
2727,2727,Veronica peregrina subsp. xalapensis (Kunth) Pennell,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,subspecies,ACCEPTED,,terrestrial,CL,present,alien,Veronica peregrina,False,3172104,EXACT,99,Veronica peregrina L.
2728,2728,Veronica persica Poir.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Veronica persica,False,3172077,EXACT,100,Veronica persica Poir.
2729,2729,Veronica scutellata L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Veronica scutellata,False,3172072,EXACT,100,Veronica scutellata L.
2730,2730,Veronica serpyllifolia L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Veronica serpyllifolia,False,3172057,EXACT,99,Veronica serpyllifolia L.
2731,2731,"Vespula germanica (Fabricius, 1793)",,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Vespula germanica,True,1311649,EXACT,100,"Vespula germanica (Fabricius, 1793)"
2732,2732,"Vibrio cholerae Pacini, 1854",,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,species,ACCEPTED,invasive,host,CL,present,alien,Vibrio cholerae,True,3222442,EXACT,100,"Vibrio cholerae Pacini, 1854"
2733,2733,Vicia benghalensis L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Vicia benghalensis,False,2975384,EXACT,99,Vicia benghalensis L.
2734,2734,Vicia hirsuta (L.) Gray,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Vicia hirsuta,False,2975328,EXACT,99,Vicia hirsuta (L.) Gray
2735,2735,Vicia sativa L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Vicia sativa,False,2975014,EXACT,99,Vicia sativa L.
2737,2737,Vicia tenuissima (M.Bieb.) Schinz & Thell.,Vicia parviflora Cav.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,SYNONYM,,terrestrial,CL,present,alien,Vicia tenuissima,False,2975241,EXACT,100,Vicia tenuissima (M.Bieb.) Schinz & Thell.
2738,2738,Vicia tetrasperma (L.) Schreb.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Vicia tetrasperma,False,2975083,EXACT,99,Vicia tetrasperma (L.) Schreb.
2739,2739,Vicia villosa Roth,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Vicia villosa,False,9182154,EXACT,99,Vicia villosa Roth
2740,2740,Vinca major L.,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Vinca major,False,3169708,EXACT,99,Vinca major L.
2741,2741,Viola arvensis Murray,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Viola arvensis,False,5331235,EXACT,100,Viola arvensis Murray
2742,2742,Viola odorata L.,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Viola odorata,False,5331181,EXACT,99,Viola odorata L.
2743,2743,Viola tricolor L.,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Viola tricolor,False,5331347,EXACT,100,Viola tricolor L.
2744,2744,Vulpia bromoides (L.) Gray,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Vulpia bromoides,False,2702740,EXACT,100,Vulpia bromoides (L.) Gray
2745,2745,Vulpia muralis (Kunth) Nees,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Vulpia muralis,False,4120026,EXACT,99,Vulpia muralis (Kunth) Nees
2748,2748,Xanthium catharticum Humb. et al.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,ACCEPTED,,terrestrial,CL,present,alien,Xanthium catharticum,False,3089150,EXACT,100,Xanthium catharticum Kunth
2749,2749,Xanthium cavanillesii Schouw,Xanthium orientale,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,SYNONYM,,terrestrial,CL,present,alien,Xanthium cavanillesii,False,3089146,EXACT,99,Xanthium cavanillesii Schouw
2751,2751,"Xenopus laevis (Daudin, 1802)",,Animalia,Chordata,Amphibia,Anura,Pipidae,species,ACCEPTED,invasive,terrestrial|freshwater,CL,present,alien,Xenopus laevis,True,5217334,EXACT,100,"Xenopus laevis (Daudin, 1802)"
2752,2752,Zannichellia palustris L.,,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,species,ACCEPTED,,freshwater|marine,CL,present,alien,Zannichellia palustris,False,2756540,EXACT,100,Zannichellia palustris L.
2753,2753,Zantedeschia aethiopica (L.) Spreng.,,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Zantedeschia aethiopica,False,2868827,EXACT,100,Zantedeschia aethiopica (L.) Spreng.
